n_sim,p_max,w_max,alpha,beta,T,seed,time,obj,constr,schedule,deferred
40,20,10,2,0.6,50,7,48.6367538,14,249,"['A2', 'B2', 'B3', 'B5', 'B7', 'A4', 'A5', 'A6', 'A7', 'RMA', 'B11', 'B12', 'B13', 'A8', 'B15', 'A9', 'A10', 'A11', 'A12', 'B16', 'B18', 'B19', 'B20', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'B23', 'B24', 'A21', 'A22', 'B25', 'A23', 'B26', 'B27', 'A24', 'A25', 'A26', 'A27', 'B28', 'A28', 'A29', 'A30', 'A31', 'B32', 'B33', 'A32', 'B35', 'B36', 'B37', 'A33', 'B38', 'A34', 'A35', 'B39', 'A36', 'A37', 'B40', 'A38', 'A39', 'A40']","['A1', 'A3', 'B1', 'B4', 'B6', 'B8', 'B9', 'B10', 'B14', 'B17', 'B21', 'B22', 'B29', 'B30', 'B31', 'B34']"
40,20,10,2,0.6,50,8,57.79830408,177,247,"['B1', 'A4', 'A6', 'A7', 'RMA', 'B8', 'B9', 'A8', 'B10', 'B11', 'A9', 'A10', 'B13', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'B14', 'A17', 'B16', 'A18', 'B17', 'B19', 'B20', 'A19', 'A20', 'B21', 'B22', 'A21', 'B23', 'B24', 'B26', 'B27', 'B28', 'B30', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'B34', 'B35', 'B36', 'A30', 'A31', 'B37', 'B38', 'B39', 'B40', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40']","['A1', 'A2', 'A3', 'B2', 'A5', 'B3', 'B4', 'B5', 'B6', 'B7', 'B12', 'B15', 'B18', 'B25', 'B29', 'B31', 'B32', 'B33']"
40,20,10,2,0.6,50,9,56.4528141,251,250,"['A2', 'A4', 'A5', 'B3', 'B5', 'B6', 'A9', 'A11', 'A12', 'A14', 'B8', 'B9', 'A15', 'B13', 'A17', 'A18', 'A19', 'A21', 'B16', 'B17', 'RMA', 'B20', 'B21', 'A24', 'A25', 'A26', 'A27', 'B23', 'B25', 'A28', 'B26', 'B27', 'B28', 'B29', 'B30', 'A29', 'B31', 'B32', 'B33', 'B34', 'A30', 'A31', 'A32', 'A33', 'B35', 'A34', 'B36', 'A35', 'A36', 'B37', 'B38', 'A37', 'A38', 'A39', 'B39', 'B40', 'A40']","['A1', 'A3', 'B1', 'B2', 'A6', 'B4', 'A7', 'A8', 'A10', 'B7', 'A13', 'B10', 'B11', 'B12', 'A16', 'B14', 'B15', 'A20', 'B18', 'A22', 'A23', 'B19', 'B22', 'B24']"
40,20,10,2,0.6,50,10,57.41789007,6,250,"['A2', 'A3', 'RMA', 'A4', 'A5', 'A6', 'A7', 'B9', 'B10', 'A8', 'B13', 'A9', 'A10', 'A11', 'B15', 'A12', 'B17', 'A13', 'B18', 'B19', 'A14', 'A15', 'A16', 'A17', 'A18', 'B23', 'A19', 'A20', 'A21', 'B24', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'B26', 'B27', 'A28', 'B28', 'A29', 'B29', 'A30', 'B30', 'A31', 'B31', 'B32', 'B33', 'A32', 'B34', 'B35', 'A33', 'A34', 'A35', 'B37', 'B38', 'A36', 'A37', 'A38', 'A39', 'B40', 'A40']","['A1', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B11', 'B12', 'B14', 'B16', 'B20', 'B21', 'B22', 'B25', 'B36', 'B39']"
40,20,10,2,0.6,50,11,56.45897913,222,250,"['A4', 'B5', 'B6', 'A9', 'A10', 'B8', 'B9', 'RMA', 'B14', 'A11', 'A12', 'A13', 'B15', 'A14', 'B16', 'A15', 'A16', 'A17', 'A18', 'B19', 'B20', 'B21', 'B22', 'A19', 'A20', 'A21', 'A22', 'B23', 'B24', 'B25', 'B26', 'A23', 'B27', 'A24', 'A25', 'B28', 'A26', 'B29', 'B30', 'A27', 'B31', 'A28', 'A29', 'B32', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'B34', 'B35', 'A37', 'B36', 'A38', 'B37', 'B38', 'B39', 'A39', 'A40', 'B40']","['B1', 'A1', 'A2', 'B2', 'A3', 'B3', 'B4', 'A5', 'A6', 'B7', 'A7', 'A8', 'B10', 'B11', 'B12', 'B13', 'B17', 'B18', 'B33']"
40,20,10,2,0.6,50,12,50.11044097,63,249,"['B2', 'RMA', 'A2', 'B8', 'A5', 'A6', 'A7', 'B13', 'B14', 'A10', 'B15', 'A11', 'A12', 'B16', 'A13', 'A15', 'B20', 'B24', 'B25', 'A18', 'B26', 'A19', 'A20', 'B27', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B28', 'A31', 'B29', 'A32', 'A33', 'B30', 'A34', 'A35', 'B31', 'B32', 'B33', 'B34', 'B35', 'A36', 'B36', 'B37', 'B38', 'B39', 'A37', 'A38', 'B40', 'A39', 'A40']","['B1', 'B3', 'B4', 'B5', 'B6', 'A1', 'B7', 'A3', 'A4', 'B9', 'B10', 'B11', 'A8', 'B12', 'A9', 'B17', 'B18', 'A14', 'B19', 'A16', 'B21', 'B22', 'A17', 'B23']"
40,20,10,2,0.6,50,13,54.90530109,136,249,"['A1', 'B4', 'B6', 'A6', 'B7', 'A9', 'A11', 'A12', 'A13', 'A14', 'A15', 'B12', 'A17', 'B14', 'B15', 'A19', 'RMA', 'A20', 'A21', 'B18', 'A22', 'A24', 'A23', 'B19', 'A25', 'B20', 'B21', 'A26', 'B22', 'A27', 'A28', 'B23', 'B24', 'A29', 'B25', 'B26', 'B27', 'A30', 'A31', 'A32', 'B28', 'B29', 'B30', 'A33', 'A34', 'B31', 'B32', 'B33', 'A35', 'B34', 'B35', 'B36', 'A36', 'A37', 'A38', 'B37', 'B38', 'B39', 'B40', 'A39', 'A40']","['B1', 'B2', 'A2', 'B3', 'A3', 'B5', 'A4', 'A5', 'A7', 'A8', 'A10', 'B8', 'B9', 'B10', 'B11', 'A16', 'B13', 'A18', 'B16', 'B17']"
40,20,10,2,0.6,50,14,54.51625228,162,248,"['A4', 'A6', 'A7', 'A8', 'RMA', 'A12', 'A13', 'A14', 'A15', 'B6', 'A16', 'B7', 'B10', 'A17', 'A18', 'A19', 'B11', 'A20', 'A21', 'A22', 'A23', 'A24', 'B12', 'A25', 'A26', 'A27', 'B15', 'A28', 'A29', 'A30', 'B16', 'A31', 'A32', 'B17', 'B19', 'B20', 'A33', 'B22', 'A34', 'A35', 'B24', 'A36', 'B25', 'B26', 'B27', 'A37', 'B29', 'A38', 'B31', 'B32', 'B33', 'B34', 'A39', 'B35', 'B36', 'A40', 'B38']","['A1', 'A2', 'A3', 'A5', 'B1', 'B2', 'B3', 'A9', 'A10', 'A11', 'B4', 'B5', 'B8', 'B9', 'B13', 'B14', 'B18', 'B21', 'B23', 'B28', 'B30', 'B37', 'B39', 'B40']"
40,20,10,2,0.6,50,15,52.25141406,68,250,"['A2', 'A3', 'RMA', 'B4', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'B6', 'B7', 'B8', 'B9', 'B10', 'A17', 'A18', 'A19', 'A20', 'B11', 'A21', 'A22', 'B12', 'B13', 'B14', 'A23', 'A24', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'A25', 'A26', 'B22', 'B23', 'A27', 'B24', 'A28', 'A29', 'A30', 'A31', 'B26', 'A32', 'B27', 'A33', 'B28', 'B29', 'A34', 'A35', 'A36', 'B30', 'B31', 'A37', 'B32', 'B33', 'B34', 'B35', 'A38', 'A39', 'B36', 'A40', 'B37', 'B38', 'B39', 'B40']","['A1', 'B1', 'A4', 'A5', 'B2', 'B3', 'A6', 'A7', 'A8', 'B5', 'B25']"
40,20,10,2,0.6,50,16,49.17097306,104,250,"['A3', 'A4', 'B6', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'B10', 'A13', 'B11', 'A14', 'A15', 'A16', 'RMA', 'A17', 'A18', 'B18', 'B19', 'B20', 'B21', 'B22', 'A19', 'B24', 'B25', 'A20', 'A21', 'A22', 'A23', 'A24', 'B28', 'B29', 'A25', 'A26', 'B30', 'A27', 'A28', 'B31', 'A29', 'A30', 'A31', 'A32', 'B33', 'A33', 'A34', 'B34', 'A35', 'B35', 'B36', 'B37', 'B38', 'B39', 'A36', 'A37', 'B40', 'A38', 'A39', 'A40']","['B1', 'B2', 'A1', 'A2', 'B3', 'B4', 'B5', 'B7', 'B8', 'B9', 'B12', 'B13', 'B14', 'B15', 'B16', 'B17', 'B23', 'B26', 'B27', 'B32']"
40,20,10,2,0.6,50,17,57.4439292,29,250,"['A2', 'A3', 'RMA', 'A5', 'B7', 'A7', 'B8', 'B9', 'A8', 'A9', 'A10', 'B11', 'B12', 'B13', 'A11', 'A12', 'A13', 'A14', 'B14', 'B15', 'B16', 'B17', 'A15', 'A16', 'B18', 'A17', 'A18', 'B19', 'A19', 'B20', 'A20', 'B21', 'A21', 'A22', 'A23', 'A24', 'A25', 'B23', 'B24', 'B25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B26', 'B27', 'B28', 'B29', 'B30', 'A31', 'A32', 'B32', 'A33', 'A34', 'B34', 'A35', 'A36', 'B35', 'B36', 'B37', 'A37', 'B38', 'A38', 'A39', 'B39', 'A40', 'B40']","['B1', 'A1', 'B2', 'B3', 'B4', 'B5', 'A4', 'B6', 'A6', 'B10', 'B22', 'B31', 'B33']"
40,20,10,2,0.6,50,18,52.0786159,15,248,"['B2', 'B3', 'A3', 'A4', 'B5', 'A5', 'A6', 'A7', 'A8', 'B12', 'A9', 'A10', 'A11', 'A13', 'A14', 'RMA', 'A15', 'A16', 'B20', 'A17', 'A18', 'A19', 'B21', 'A20', 'B22', 'A21', 'A22', 'A23', 'B23', 'A24', 'B24', 'A25', 'B25', 'A26', 'B26', 'A27', 'B27', 'B28', 'B29', 'B30', 'A28', 'A29', 'A30', 'B31', 'A31', 'A32', 'B32', 'B33', 'B34', 'A33', 'A34', 'B36', 'B37', 'B38', 'B39', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40']","['A1', 'B1', 'A2', 'B4', 'B6', 'B7', 'B8', 'B9', 'B10', 'B11', 'B13', 'B14', 'B15', 'B16', 'B17', 'A12', 'B18', 'B19', 'B35', 'B40']"
40,20,10,2,0.6,50,19,55.68767071,142,247,"['A1', 'A6', 'A7', 'A9', 'B5', 'A10', 'B9', 'RMA', 'B10', 'A15', 'B11', 'A16', 'B12', 'B13', 'B14', 'B15', 'A17', 'B16', 'A18', 'B17', 'A19', 'A21', 'A22', 'B19', 'A23', 'A24', 'A25', 'B20', 'A26', 'B22', 'B23', 'A27', 'B24', 'A28', 'B25', 'A29', 'B26', 'A30', 'B27', 'B28', 'A31', 'B29', 'B30', 'B31', 'A32', 'B32', 'B33', 'B34', 'A33', 'B35', 'B36', 'A34', 'B37', 'A35', 'A36', 'B38', 'B39', 'B40', 'A37', 'A38', 'A39', 'A40']","['A2', 'B1', 'A3', 'A4', 'A5', 'B2', 'A8', 'B3', 'B4', 'B6', 'B7', 'B8', 'A11', 'A12', 'A13', 'A14', 'B18', 'A20', 'B21']"
40,20,10,2,0.6,50,20,59.89649105,221,250,"['RMA', 'A2', 'A3', 'B6', 'B7', 'A5', 'B9', 'B10', 'B11', 'B12', 'A7', 'B13', 'A9', 'A10', 'A11', 'A12', 'A13', 'B17', 'A15', 'B18', 'A16', 'A17', 'A18', 'B19', 'A20', 'B20', 'B21', 'B22', 'B23', 'B24', 'B26', 'A22', 'B27', 'B28', 'B29', 'A23', 'A24', 'B30', 'B31', 'B32', 'A25', 'A26', 'B33', 'A27', 'A28', 'B34', 'A29', 'B35', 'B36', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'B37', 'B38', 'B39', 'A36', 'A37', 'A38', 'A39', 'B40', 'A40']","['B1', 'A1', 'B2', 'B3', 'B4', 'B5', 'A4', 'B8', 'A6', 'A8', 'B14', 'B15', 'A14', 'B16', 'A19', 'A21', 'B25']"
40,20,10,2,0.6,50,21,54.84045696,98,249,"['A3', 'A4', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A14', 'RMA', 'A15', 'A16', 'B11', 'B12', 'B13', 'A17', 'B15', 'A18', 'B16', 'A19', 'A20', 'A21', 'A22', 'B19', 'B20', 'A23', 'A24', 'B21', 'B22', 'A25', 'A26', 'B23', 'B24', 'A27', 'A28', 'B26', 'A29', 'B28', 'A30', 'A31', 'A32', 'B29', 'B30', 'B31', 'B32', 'B33', 'B34', 'A33', 'B35', 'B36', 'A34', 'A35', 'B38', 'A36', 'B39', 'A37', 'A38', 'A39', 'A40', 'B40']","['A1', 'B1', 'A2', 'B2', 'B3', 'B4', 'A5', 'A6', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'A13', 'B14', 'B17', 'B18', 'B25', 'B27', 'B37']"
40,20,10,2,0.6,50,22,59.80699801,528,250,"['RMA', 'B6', 'B7', 'B9', 'A9', 'A10', 'A11', 'A13', 'B11', 'A14', 'B12', 'A16', 'A17', 'A18', 'A20', 'B13', 'A21', 'B14', 'A22', 'B15', 'B16', 'A24', 'B17', 'B18', 'B20', 'B21', 'B22', 'A28', 'A29', 'B24', 'B25', 'A30', 'B26', 'B27', 'A31', 'B28', 'B29', 'B32', 'A32', 'B33', 'B34', 'B35', 'A33', 'A34', 'A35', 'B36', 'A36', 'A37', 'B37', 'A38', 'A39', 'A40', 'B39', 'B40']","['A1', 'B1', 'A2', 'B2', 'A3', 'B3', 'B4', 'B5', 'A4', 'A5', 'B8', 'A6', 'A7', 'A8', 'B10', 'A12', 'A15', 'A19', 'A23', 'A25', 'B19', 'A26', 'A27', 'B23', 'B30', 'B31', 'B38']"
40,20,10,2,0.6,50,23,55.98202586,51,247,"['A1', 'A3', 'A5', 'A6', 'A8', 'A9', 'B5', 'A10', 'A12', 'A14', 'A15', 'A16', 'A17', 'RMA', 'A18', 'A19', 'A20', 'B13', 'A21', 'B14', 'B15', 'A22', 'A23', 'B17', 'A24', 'B19', 'B20', 'A25', 'A26', 'A27', 'B22', 'A28', 'A29', 'B23', 'A30', 'A31', 'A32', 'B24', 'A33', 'B26', 'B27', 'B28', 'B30', 'B31', 'A34', 'B32', 'B33', 'A35', 'A36', 'B34', 'B35', 'A37', 'B36', 'A38', 'B38', 'A39', 'B39', 'B40', 'A40']","['A2', 'B1', 'B2', 'A4', 'B3', 'A7', 'B4', 'B6', 'B7', 'A11', 'A13', 'B8', 'B9', 'B10', 'B11', 'B12', 'B16', 'B18', 'B21', 'B25', 'B29', 'B37']"
40,20,10,2,0.6,50,24,46.22856784,7,250,"['RMA', 'A1', 'A2', 'A4', 'A6', 'A7', 'B6', 'B7', 'A8', 'B9', 'B10', 'A9', 'A10', 'B12', 'A11', 'A12', 'B13', 'A13', 'A14', 'A15', 'B15', 'B16', 'B18', 'A16', 'A17', 'A18', 'A19', 'A20', 'B21', 'A21', 'A22', 'A23', 'B23', 'A24', 'A25', 'A26', 'A27', 'A28', 'B25', 'B26', 'A29', 'A30', 'B28', 'A31', 'A32', 'A33', 'B31', 'B32', 'A34', 'B33', 'B34', 'A35', 'B35', 'B36', 'A36', 'A37', 'A38', 'B37', 'B38', 'A39', 'A40', 'B40']","['B1', 'B2', 'A3', 'B3', 'A5', 'B4', 'B5', 'B8', 'B11', 'B14', 'B17', 'B19', 'B20', 'B22', 'B24', 'B27', 'B29', 'B30', 'B39']"
40,20,10,2,0.6,50,25,50.86850286,164,250,"['A2', 'A4', 'B2', 'B3', 'A6', 'B4', 'A8', 'B8', 'A9', 'A10', 'A11', 'B10', 'A13', 'B14', 'B15', 'B16', 'A15', 'B17', 'B20', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'B24', 'B25', 'B26', 'B27', 'A27', 'A28', 'A29', 'B30', 'A30', 'B33', 'A31', 'B34', 'A32', 'A34', 'B36', 'A35', 'A36', 'B37', 'A37', 'B38', 'A38', 'A39', 'B39', 'A40', 'B40']","['A1', 'A3', 'B1', 'A5', 'B5', 'B6', 'A7', 'B7', 'B9', 'A12', 'A14', 'B11', 'B12', 'B13', 'A16', 'A17', 'B18', 'A18', 'B19', 'B21', 'B22', 'B23', 'A26', 'B28', 'B29', 'B31', 'B32', 'B35', 'A33']"
40,20,10,2,0.6,50,26,61.64414573,99,250,"['A2', 'B4', 'A7', 'A8', 'A10', 'A11', 'A12', 'A14', 'B7', 'A15', 'B10', 'RMA', 'B14', 'B15', 'A19', 'A20', 'B17', 'A21', 'A22', 'B19', 'A23', 'B20', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'B24', 'A30', 'A31', 'B25', 'A32', 'B26', 'B27', 'A33', 'A34', 'B28', 'B29', 'B30', 'A36', 'A37', 'B31', 'B32', 'B33', 'B34', 'B35', 'A38', 'A39', 'B36', 'B37', 'B38', 'B39', 'A40', 'B40']","['A1', 'B1', 'A3', 'A4', 'B2', 'A5', 'B3', 'A6', 'A9', 'B5', 'B6', 'A13', 'B8', 'A16', 'A17', 'B9', 'B11', 'B12', 'B13', 'A18', 'B16', 'B18', 'B21', 'B22', 'B23', 'A35']"
40,20,10,2,0.6,50,27,52.92859507,12,250,"['A1', 'A2', 'A3', 'A5', 'RMA', 'A6', 'A7', 'A8', 'A9', 'B11', 'B15', 'A10', 'B17', 'A11', 'B18', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'B20', 'A19', 'A20', 'B22', 'B23', 'B24', 'A21', 'A22', 'B27', 'B28', 'A23', 'B29', 'A24', 'A25', 'A26', 'B30', 'A27', 'A28', 'A29', 'B31', 'B32', 'B33', 'A30', 'A31', 'B34', 'B35', 'B36', 'B37', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'B38', 'A40', 'B39', 'B40']","['B1', 'B2', 'A4', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'B12', 'B13', 'B14', 'B16', 'B19', 'B21', 'B25', 'B26']"
40,20,10,2,0.6,50,28,49.17159915,42,249,"['A1', 'A2', 'A3', 'B3', 'A6', 'A8', 'A9', 'A10', 'RMA', 'A11', 'B6', 'B7', 'B8', 'A12', 'B10', 'B12', 'B13', 'A13', 'A14', 'B14', 'A15', 'A16', 'B15', 'A17', 'A18', 'A19', 'B16', 'A20', 'B17', 'A21', 'B19', 'B20', 'A22', 'B21', 'A23', 'B23', 'A24', 'B24', 'B25', 'A25', 'A26', 'A27', 'B26', 'B27', 'A28', 'A29', 'A30', 'B28', 'B29', 'B30', 'A31', 'A32', 'B33', 'A33', 'B34', 'A34', 'B35', 'A35', 'A36', 'B37', 'A37', 'B38', 'B39', 'A38', 'A39', 'A40', 'B40']","['B1', 'B2', 'A4', 'A5', 'B4', 'A7', 'B5', 'B9', 'B11', 'B18', 'B22', 'B31', 'B32', 'B36']"
40,20,10,2,0.6,50,29,53.9608252,25,250,"['A1', 'RMA', 'A3', 'A5', 'A6', 'A7', 'B6', 'A8', 'A9', 'A10', 'B8', 'A11', 'B9', 'A12', 'A13', 'A14', 'B10', 'B11', 'B12', 'B13', 'A15', 'B14', 'A16', 'A17', 'B15', 'B16', 'A18', 'B17', 'A19', 'B18', 'A20', 'B19', 'A21', 'A22', 'A23', 'B20', 'B21', 'B22', 'B23', 'B24', 'A24', 'A25', 'B25', 'B26', 'B27', 'B29', 'A26', 'A27', 'A28', 'A29', 'B30', 'B31', 'A30', 'B32', 'A31', 'B33', 'A32', 'A33', 'A34', 'A35', 'A36', 'B34', 'B35', 'A37', 'B36', 'A38', 'B37', 'B38', 'A39', 'A40', 'B39', 'B40']","['B1', 'B2', 'B3', 'A2', 'B4', 'A4', 'B5', 'B7', 'B28']"
40,20,10,4,0.3,50,0,116.8681109,-99999,-99999,[],[]
40,20,10,4,0.3,50,1,105.3141389,579,497,"['A6', 'RMA', 'A8', 'B10', 'B13', 'A11', 'A12', 'B14', 'B15', 'A20', 'A21', 'B20', 'A23', 'B21', 'A24', 'B23', 'B24', 'B26', 'A25', 'A27', 'A28', 'B30', 'A29', 'A30', 'B33', 'A31', 'A32', 'B35', 'B36', 'A34', 'A36', 'B37', 'A37', 'B39', 'A38', 'A39', 'B40', 'A40']","['A1', 'B1', 'B2', 'B3', 'A2', 'A3', 'B4', 'B5', 'A4', 'B6', 'B7', 'B8', 'A5', 'B9', 'A7', 'B11', 'B12', 'A9', 'A10', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'B16', 'A19', 'B17', 'B18', 'B19', 'A22', 'B22', 'B25', 'A26', 'B27', 'B28', 'B29', 'B31', 'B32', 'B34', 'A33', 'A35', 'B38']"
40,20,10,4,0.3,50,2,110.190769,310,499,"['A2', 'A4', 'B4', 'RMA', 'B16', 'A17', 'A18', 'A20', 'B19', 'A21', 'A23', 'A24', 'B23', 'B24', 'A27', 'A28', 'B28', 'A29', 'B34', 'A31', 'A32', 'A34', 'A35', 'B35', 'B37', 'B38', 'A37', 'B39', 'A38', 'A39', 'A40']","['B1', 'A1', 'A3', 'B2', 'A5', 'B3', 'B5', 'B6', 'B7', 'A6', 'B8', 'A7', 'A8', 'B9', 'A9', 'A10', 'B10', 'B11', 'B12', 'B13', 'A11', 'B14', 'A12', 'B15', 'A13', 'A14', 'A15', 'A16', 'B17', 'B18', 'A19', 'A22', 'B20', 'A25', 'B21', 'B22', 'B25', 'A26', 'B26', 'B27', 'B29', 'B30', 'B31', 'B32', 'B33', 'A30', 'A33', 'B36', 'A36', 'B40']"
40,20,10,4,0.3,50,3,103.231585,285,498,"['A2', 'A8', 'A9', 'A11', 'A14', 'A17', 'A18', 'B20', 'A20', 'A22', 'A23', 'B25', 'A25', 'A26', 'B26', 'A29', 'B29', 'B30', 'B31', 'A34', 'B33', 'A36', 'A37', 'B35', 'A39', 'A40', 'B40']","['A1', 'B1', 'A3', 'A4', 'A5', 'A6', 'B2', 'A7', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'B11', 'B12', 'A10', 'A12', 'A13', 'B13', 'A15', 'B14', 'B15', 'A16', 'B16', 'B17', 'B18', 'B19', 'B21', 'A19', 'B22', 'A21', 'B23', 'B24', 'A24', 'A27', 'A28', 'B27', 'B28', 'A30', 'A31', 'B32', 'A32', 'A33', 'A35', 'B34', 'B36', 'A38', 'B37', 'B38', 'B39']"
40,20,10,4,0.3,50,4,110.6314497,703,499,"['A1', 'B7', 'B9', 'B10', 'A13', 'RMA', 'B14', 'A17', 'B16', 'A19', 'A21', 'B19', 'B20', 'B21', 'A26', 'B22', 'A29', 'A30', 'B25', 'B27', 'A34', 'A35', 'B29', 'B30', 'B31', 'B32', 'A36', 'B33', 'B34', 'B37', 'A37', 'A38', 'A39', 'B38', 'B39', 'A40', 'B40']","['B1', 'B2', 'A2', 'B3', 'A3', 'B4', 'A4', 'A5', 'B5', 'B6', 'A6', 'B8', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'B11', 'A14', 'B12', 'B13', 'A15', 'A16', 'A18', 'B15', 'A20', 'B17', 'A22', 'B18', 'A23', 'A24', 'A25', 'A27', 'A28', 'B23', 'B24', 'A31', 'B26', 'A32', 'B28', 'A33', 'B35', 'B36']"
40,20,10,4,0.3,50,5,111.2465961,523,499,"['B5', 'RMA', 'A7', 'B15', 'A12', 'A13', 'A16', 'B17', 'B18', 'B22', 'A21', 'A22', 'B24', 'A23', 'B25', 'A24', 'B26', 'A26', 'B29', 'B30', 'A29', 'B31', 'A31', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'B33', 'B34', 'B35', 'B36', 'B37', 'B38', 'B39', 'A40']","['B1', 'B2', 'B3', 'B4', 'A1', 'A2', 'A3', 'B6', 'B7', 'A4', 'B8', 'A5', 'B9', 'B10', 'A6', 'B11', 'A8', 'A9', 'B12', 'B13', 'A10', 'A11', 'B14', 'B16', 'A14', 'A15', 'B19', 'A17', 'B20', 'A18', 'B21', 'A19', 'A20', 'B23', 'A25', 'B27', 'B28', 'A27', 'A28', 'B32', 'A30', 'A32', 'A39', 'B40']"
40,20,10,4,0.3,50,6,114.609556,574,500,"['B3', 'RMA', 'B13', 'A12', 'B14', 'B15', 'B18', 'B20', 'B22', 'A20', 'A21', 'B24', 'B27', 'A26', 'B29', 'B31', 'B32', 'B33', 'A30', 'A31', 'A32', 'A33', 'A34', 'B36', 'A35', 'A37', 'B37', 'B38', 'B39', 'A40']","['B1', 'A1', 'B2', 'B4', 'B5', 'A2', 'B6', 'A3', 'B7', 'A4', 'B8', 'A5', 'A6', 'A7', 'B9', 'A8', 'B10', 'B11', 'B12', 'A9', 'A10', 'A11', 'A13', 'A14', 'A15', 'B16', 'B17', 'A16', 'A17', 'A18', 'B19', 'A19', 'B21', 'B23', 'A22', 'A23', 'A24', 'B25', 'B26', 'A25', 'B28', 'A27', 'B30', 'A28', 'A29', 'B34', 'B35', 'A36', 'A38', 'A39', 'B40']"
40,20,10,4,0.3,50,7,102.56024,451,500,"['B9', 'RMA', 'B11', 'B13', 'B14', 'A12', 'B15', 'B17', 'A14', 'A15', 'A16', 'A18', 'B18', 'A21', 'B23', 'B24', 'A22', 'B25', 'A23', 'B26', 'B28', 'B29', 'B30', 'B31', 'A26', 'B33', 'A29', 'A30', 'B34', 'A31', 'B35', 'A32', 'B37', 'B38', 'B39', 'A35', 'A36', 'A37', 'A38', 'A39', 'B40', 'A40']","['A1', 'A2', 'A3', 'A4', 'A5', 'B1', 'B2', 'A6', 'B3', 'B4', 'B5', 'B6', 'B7', 'A7', 'B8', 'A8', 'A9', 'B10', 'A10', 'A11', 'B12', 'B16', 'A13', 'A17', 'B19', 'A19', 'A20', 'B20', 'B21', 'B22', 'B27', 'A24', 'B32', 'A25', 'A27', 'A28', 'B36', 'A33', 'A34']"
40,20,10,4,0.3,50,8,119.2002599,777,499,"['B1', 'B7', 'A8', 'B10', 'B12', 'A9', 'A10', 'B19', 'A11', 'B22', 'B25', 'A17', 'A20', 'B29', 'A22', 'A25', 'B33', 'A30', 'B37', 'A33', 'A34', 'A38', 'B38', 'A40']","['A1', 'A2', 'A3', 'B2', 'B3', 'B4', 'A4', 'A5', 'A6', 'A7', 'B5', 'B6', 'B8', 'B9', 'B11', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'B20', 'A12', 'B21', 'A13', 'A14', 'A15', 'B23', 'A16', 'B24', 'B26', 'B27', 'A18', 'A19', 'B28', 'A21', 'B30', 'B31', 'A23', 'A24', 'A26', 'B32', 'B34', 'A27', 'B35', 'A28', 'A29', 'B36', 'A31', 'A32', 'A35', 'A36', 'A37', 'A39', 'B39', 'B40']"
40,20,10,4,0.3,50,9,114.7073278,876,496,"['A5', 'B6', 'B7', 'B8', 'A12', 'B14', 'A14', 'B17', 'B19', 'A20', 'B21', 'B22', 'B24', 'B26', 'A24', 'B29', 'A27', 'A29', 'A32', 'A34', 'B34', 'A35', 'B38', 'B39', 'B40']","['A1', 'B1', 'B2', 'A2', 'B3', 'A3', 'A4', 'B4', 'A6', 'B5', 'A7', 'A8', 'A9', 'A10', 'A11', 'B9', 'B10', 'B11', 'B12', 'A13', 'B13', 'B15', 'B16', 'A15', 'A16', 'B18', 'A17', 'A18', 'A19', 'B20', 'B23', 'B25', 'B27', 'A21', 'A22', 'A23', 'A25', 'A26', 'B28', 'B30', 'A28', 'B31', 'B32', 'A30', 'A31', 'A33', 'B33', 'B35', 'A36', 'B36', 'A37', 'B37', 'A38', 'A39', 'A40']"
